"","BitcoinLMean","BitcoinAMean","",""
"1",9361.81857142858,9138.52485605859,9184.86705942276,9162.14
"1",9416.66714285715,9583.63874127273,9648.69518772376,9614.9
"1",9505.68821428572,9822.17111112862,9800.72125760496,9755.66
"1",9266.24250000001,10208.0720569482,10197.9170022726,10162.41
"1",9044.39214285715,9860.78247489145,9904.96526034374,9854.79
"1",9209.8375,10166.5328113561,10293.7435743032,10275.38
"1",9634.33000000001,10447.4677191717,10400.0314625587,10354.3
"1",9800.16928571429,10257.244866012,10282.9199113804,10242.43
"1",10003.4664285714,9921.676376068,9965.00282608019,9937.67
"1",9909.55892857144,9645.34065989979,9724.09583770233,9703.93
"1",10400.0685714286,10154.5862035233,10194.4518348532,10180.65
"1",10349.545,9791.07368020529,9654.54887195511,9604.72
"1",10153.5264285714,9502.8286145509,9626.79418281681,9606.86
"1",9951.08892857143,9915.62767509354,10019.6720995674,9989.39
"1",9836.13857142858,9753.43803224411,9698.16153570517,9663.75
"1",9984.85964285715,9484.56107846646,9340.6441000447,9309.15
"1",9540.87178571429,8872.99094441909,8817.99601642922,8785.52
"1",9774.40321428572,8816.08838615075,8817.99240462794,8804.72
"1",10068.2835714286,8900.08066632629,8929.74349115394,8912.82
"1",9672.49,8910.65177753087,8940.77168470292,8912.82
"1",9180.47892857143,8773.20191228919,8787.21837600083,8754.34
"1",8773.99428571429,8782.16387999141,8787.20803675876,8758.9
"1",8879.71607142857,9000.80381692916,9083.79615761337,9067.39
"1",8824.66464285715,8282.82482233537,8078.33091484957,8039.38
"1",8828.28714285715,8224.2241867801,7944.14791390211,7931.94
"1",8852.96285714286,7905.50839982427,7906.80915022834,7885.46
"1",8981.67928571429,7935.59672937468,7944.62516805831,7936.65
"1",8572.9725,5384.79204150406,4893.12904564282,4830.21
"1",8075.04607142857,5352.87034219026,5291.11777883325,5348.44
"1",8325.59464285715,5102.82495384837,5043.88078567228,5026.35
"1",8299.8375,5288.14780252105,5346.49039344328,5357.61
"1",7359.54642857143,5425.53505556855,5423.48195239266,5410.23
"1",5005.545,6085.45506118489,6196.11749196416,6195.2
"1",5196.16464285715,5957.77422229996,5860.07281755785,5822.62
"1",5038.65571428572,6342.30958355312,6483.57034868744,6502.16
"1",5336.62892857143,6794.04525906074,6788.96604941537,6768.49
"1",5499.04857142857,6738.14100973719,6723.82730657901,6698.46
"1",6000.53892857143,6745.2061098514,6793.52875912421,6763.75
"1",5821.81571428572,6046.07232694627,5927.55673183503,5885.41
"1",6606.09750000001,6209.86996755419,6393.90132859319,6405.29
"1",6874.59785714286,6474.69091243783,6447.72912289022,6428.28
"1",6785.39071428572,6612.67998374965,6654.51781476772,6652.87
"1",6546.09071428571,6808.68191000778,6810.23871559711,6809.11
"1",5939.48392857143,6801.4943726395,6797.31057295289,6777.44
"1",6415.60821428572,7233.02697533296,7325.71315855557,7343.2
"1",6435.84142857143,7451.45719008131,7226.44424126976,7205.55
"1",6621.55857142857,7249.69872811677,7366.38948043678,7365.03
"1",6687.935,7052.58378694225,6898.05932191424,6857.66
"1",6876.88107142858,6735.78087393447,6865.41157140663,6871.95
"1",7341.73071428572,6680.57362860105,6657.12847019904,6623.8
"1",7356.80464285714,6923.83207297115,7100.33938107462,7112.27
"1",7309.74071428572,7246.03538708213,7145.04312635008,7130.04
"1",6794.83035714286,6932.76176468323,6878.20097024824,6840.24
"1",6756.63321428572,6825.21863284828,6858.93943363162,6852.52
"1",6779.72428571429,7033.39478400148,7130.34830776195,7130.99
"1",7192.22571428572,7393.4643967526,7483.80219284658,7477.6
"1",7060.50464285714,7694.11864353752,7711.99649312154,7699.27
"1",6762.92750000001,7808.45569164359,7814.30282589032,7790.66
"1",6818.35000000001,7788.66924782179,7781.86785305421,7765.33
"1",7256.6225,8703.67176331792,8752.18561080778,8777.63
"1",7491.79750000001,8861.88883466019,8664.30160199887,8628.77
"1",7604.0775,8837.77994663837,8920.8012956976,8903.95
"1",7660.8575,8950.19214789909,8926.95904644304,8885.93
"1",7943.59107142858,9008.67801143671,9048.36540865963,9030.96
"1",8729.29250000001,9188.72466209969,9163.04952425248,9170.79
"1",8615.15821428572,8826.14012604149,8792.14691183051,8754.46
"1",8845.33678571429,8558.1342964783,8629.30174083289,8617.25
"1",8972.46535714286,8792.50125167851,8799.26943991176,8814.53
"1",9187.65678571429,9296.67343907445,9270.11273980999,9305.93
"1",9139.76178571429,9892.57669924287,9780.3669073779,9790.31
"1",8618.62071428572,9706.58445239835,9692.38874352923,9669.4
"1",8518.43535714287,9711.76722162289,9732.35022853316,9719.37
"1",8857.46678571429,9798.45669989592,9812.33100420756,9785.74
"1",9373.08892857144,9495.60681843475,9526.96772018474,9510.67
"1",9703.5525,8980.28673989698,9097.00496401007,9057.57
"1",9691.21857142858,8839.69191155835,8907.72843496331,8899.66
"1",9829.15928571429,8821.83981638574,8849.38393548305,8842.85
"1",9861.91,9222.76013841755,9196.49425266717,9197.54
"1",9500.25535714286,9661.18246611124,9562.00227472583,9569.21
"1",8974.13500000001,9257.40740267326,9467.84637488213,9450.84
"1",8866.47,10458.1925705697,10186.970421123,10204.23
"1",8797.28821428572,9615.6449648777,9585.49911046063,9525.57
"1",9187.38571428572,9591.15867146398,9667.06295752156,9658.04
"1",9552.02392857143,9793.72643121287,9799.35107455822,9794.56
"1",9659.03928571429,9764.96716063036,9771.61185128088,9753.85
"1",10047.6928571429,9776.35536229666,9808.80933318768,9782.59
"1",9534.74107142857,9779.73859459793,9794.96138724669,9775.15
"1",9696.66214285715,9879.85617226842,9903.31757720031,9892.13
"1",9719.35000000001,9469.03449022558,9315.59927744098,9286.42
"1",9748.01035714286,9268.08298893847,9338.9275736397,9330.07
"1",9861.43321428571,9406.62972050795,9439.11848590751,9426.7
"1",9886.97285714286,9509.72619510141,9539.35616617835,9526
"1",9756.3,9476.84005085486,9476.8128947978,9454.81
"1",9258.2125,9405.88541388431,9396.6273409431,9380.03
"1",9333.10428571429,9324.85048002623,9301.67125372732,9284.78
"1",9508.905,9530.16832951967,9670.00181341536,9691.9
"1",9530.03357142857,9622.69183238996,9621.27078490889,9621.49
"1",9359.94892857143,9488.29224460706,9297.90168974034,9276.58
"1",9311.09142857144,9421.24208508804,9252.34195331111,9240.85
"1",9404.66357142858,9207.36996293632,9146.92552599627,9127.47
"1",9739.90535714286,9208.27082272756,9177.02763228795,9185.35
"1",9575.69535714286,9129.08589390485,9142.1856330625,9133.97
"1",9289.10071428572,9227.19129191271,9231.40962569989,9236.38
"1",9203.775,9096.82750931876,9093.14729078761,9087.98
"1",9130.63464285715,9122.25181059468,9085.87899122246,9089.09
"1",9210.58285714286,9291.70238606059,9336.67160001333,9348.91
"1",9163.36892857143,9158.29988322186,9272.26952793683,9256.23
"1",9192.30142857143,9422.6268129878,9430.34915924229,9440.07
"1",9042.655,9252.80043325701,9259.79914582419,9238.04
"1",9128.66285714286,9322.7976324674,9300.43658888013,9295.9
"1",9328.76892857143,9246.00711038309,9256.92521797738,9238.13
"1",9311.41035714286,9259.15332363879,9249.08849519312,9254.52
"1",9397.44357142858,9210.4825498128,9195.396473323,9193.51
"1",9247.58607142858,9160.1439710785,9127.23516677113,9131
"1",9300.92178571429,9195.39917127333,9203.47169055106,9214.66
"1",9253.26071428572,9202.06408121964,9174.02511833487,9163.87
"1",9265.11714285715,9303.22872650199,9367.20021533442,9392.66
"1",9193.15964285715,9536.65101822353,9526.08576138044,9537.4
"1",9128.6225,9633.11182251592,9628.0879256246,9613.11
"1",9187.12750000001,9941.10719648213,9934.87746699032,9938.83
"1",9291.47214285715,11659.5993686623,11002.8063972917,11042.4
"1",9349.64571428573,11264.1832245954,10968.8415930086,10934.94
"1",9364.70642857144,11095.1191690068,11107.145867475,11102.67
"1",9530.28642857143,11154.177177531,11116.501849957,11114.93
"1",10123.3046428571,11077.4723846828,11081.6643768393,11077.77
"1",11015.155,11250.7262197968,11226.6143116415,11242.57
"1",10963.2717857143,11220.4537009001,11199.5793773901,11194.25
"1",11146.1996428571,11792.9448996334,11713.7574081858,11750.28
"1",11094.0821428572,11899.708737271,11782.121465787,11772.94
"1",11025.1457142857,11678.3286266188,11710.0772993599,11684.06
"1",11173.6610714286,11898.5116814441,11897.7067260331,11893.03
"1",11249.3653571429,11412.6367808085,11455.7274283141,11392.43
"1",11756.5292857143,11466.4451677832,11576.711674706,11573.11
"1",11820.6214285714,11809.2393877553,11769.0522543186,11777.43
"1",11781.7125,11949.2101973526,11919.972640334,11914.01
"1",11789.3203571429,12343.3191999507,12286.782951634,12293.72
"1",11341.2596428571,12029.4825876563,12019.98310651,11969.53
"1",11510.6046428572,11696.0180856528,11773.2966670244,11734
"1",11808.0114285714,11848.9784401362,11868.2074339907,11865.82
"1",12038.9753571429,11723.8612061027,11688.456188735,11653.02
"1",12262.5278571429,11745.7917877982,11771.4509336105,11763.93
"1",11893.34,11446.6987893272,11407.4029550442,11337.4
"1",11786.0203571429,11419.3364665966,11474.620972881,11467.37
"1",11855.1914285714,11353.5320174662,11337.9455698844,11302.01
"1",11753.5010714286,11542.4405250912,11626.7761407609,11659.57
"1",11721.0710714286,11870.6030020032,11913.3992588023,11923.25
"1",11276.815,11559.7737919519,11465.1116289882,11397.44
"1",11219.4575,10243.114978282,10313.8304734809,10187.51
"1",11410.5307142857,10541.5007626354,10256.8962696561,10254.93
"1",11966.7053571429,10360.6939705589,10370.8673775312,10367.74
"1",11966.1903571429,10070.9732293805,10156.4938997734,10121.52
"1",11167.0242857143,10287.0744690525,10237.964473636,10227.83
"1",10231.9825,10343.8919810437,10339.9830626937,10352.66
"1",10292.7164285714,10298.5426513336,10329.5460698973,10330.77
"1",10327.5953571429,10708.1689246297,10655.5602750666,10674.64
"1",10137.6889285714,10734.0988897408,10791.5394979304,10785.62
"1",10221.5678571429,10950.4848661778,10961.341787132,10948.43
"1",10283.2860714286,10914.4317373854,10965.4419767091,10943.89
"1",10350.4653571429,10916.8581514301,10948.6044553574,10919.65
"1",10619.4346428571,10349.6664645748,10506.3747678562,10430.46
"1",10829.7075,10675.5247582949,10548.1644519963,10532.22
"1",10989.0657142857,10159.8583617072,10284.2347868393,10234.48
"1",11048.2603571429,10857.6195356139,10697.2076457496,10732.43
"1",10864.7714285714,10690.2273396615,10777.5002031338,10774.24
"1",10411.2539285714,10678.504386959,10715.1964073964,10692.33
"1",10417.8510714286,10858.1143998383,10838.2615383973,10840.8
"1",10322.3910714286,10796.6408621479,10805.635578703,10777.92
"1",10713.3860714286,10637.5487684444,10652.896777453,10619.24
"1",10753.1953571429,10634.3929953651,10694.9345152454,10673.46
"1",10762.8260714286,10776.731832952,10800.8128983431,10788.56
"1",10824.6921428571,10654.2915932797,10650.5994325214,10603.74
"1",10732.5807142857,10625.3182127109,10687.6510137619,10670.8
"1",10665.9357142857,10883.6610312483,10911.3186463429,10923.3
"1",10759.4053571429,11404.3568661166,11338.574700829,11376.61
"1",10727.4153571429,11604.9747756725,11535.6506465925,11540.04
"1",10502.9064285714,11445.649737853,11450.229496952,11428.24
"1",10628.1135714286,11423.1888519121,11453.5349752818,11431.32
"1",11004.6307142857,11500.3080041661,11512.4717739739,11503.73
"1",11421.8042857143,11513.8384923932,11534.9896030177,11508.2
"1",11536.0728571429,11751.7458984387,11748.8852119734,11758.16
"1",11435.7321428572,11885.5193289687,11937.7921528721,11925.46
"1",11504.9853571429,13346.3104194766,12778.0320981597,12831.56
"1",11461.9221428571,13171.600531025,13009.1840199575,12990.25
"1",11404.4771428571,13059.7902636183,13051.0946511198,13036.77
"1",11640.165,13091.7088477054,13110.3566257436,13076.37
"1",12119.5657142857,13853.4533028619,13633.118522968,13651.47
"1",12808.7585714286,13318.6611390317,13356.7442247064,13289
"1",12928.9207142857,13403.6692432146,13474.6775932827,13458.66
"1",13045.6321428571,13823.7856944234,13763.8622003754,13758.88
"1",13186.9275,13586.6468081153,13620.0234665016,13575.17
"1",13567.6325,14016.4353838917,13993.5337957244,14023.31
"1",13316.825,14262.3904664181,14168.3264695197,14155.59
"1",13628.3307142857,15825.7469413542,15503.3864496448,15591.39
"1",13632.3585714286,16158.7833582356,15581.20163434,15490.6
"1",13413.8189285714,15305.3552342721,15395.0470316525,15328.53
"1",13854.9846428572,15286.261289873,15358.8913237605,15317.04
"1",14491.4925,15716.9622424863,15722.722606895,15708.65
"1",15661.0703571429,16406.1696388967,16298.371588479,16295.57
"1",15372.2764285714,16035.8610383648,16042.594931743,15968.16
"1",15267.7942857143,16640.6365961186,16709.0555762828,16725.15
"1",15452.1728571429,17877.5626963891,17644.0390640538,17679.72
"1",15764.8096428571,17907.3848443243,17865.8316764118,17798.45
"1",15994.9653571429,17832.7274991273,17877.3349865869,17820.57
"1",16014.4771428571,18467.837909298,18427.8841342017,18422.28
"1",16872.9835714286,18461.5146734628,18499.0271632117,18398.91
"1",17694.69,19237.3646161867,19191.9704016434,19172.52
"1",17673.4171428572,18876.4662913859,18855.1197796492,18739.8
"1",17650.6596428572,16912.1466970314,17357.3930918796,17151.44
"1",18480.8539285714,18288.0767532614,18106.7833827813,18191.6
"1",18988.4371428572,19488.6490410917,19604.5191060353,19709.73
"1",19075.2903571429,17926.9573112992,18956.5593157205,18792.52
"1",18137.2425,19535.1554834857,19238.0098436396,19226.97
"1",17275.7196428572,19268.0043137646,19470.6843318268,19454.54
"1",18523.4232142857,19301.958498718,19438.4245277027,19377.66
"1",19430.3414285714,19230.7530655572,19273.6743985254,19181.41
"1",18756.1582142857,18477.1464558477,18500.1679541338,18318.87
"1",19331.8346428572,18842.1204990699,18592.8543205958,18554.15
"1",19559.2396428572,18192.8058310884,18337.9110376876,18247.76
"1",19530.4439285714,19142.7785982213,19108.2635600111,19164.48
"1",19049.5553571429,18883.2286124239,19306.9538176278,19276.59
"1",18291.1757142857,19362.1953636542,19479.8330725521,19439.75
"1",18560.29,20954.9490003978,21200.0179572761,21379.48
"1",18529.4192857143,22438.9297487242,22877.1173267896,22847.46
"1",18952.9925,23330.9937816635,23629.1786084156,23490.58
"1",18739.0778571429,22468.6943334401,22906.3811547971,22745.48
"1",19600.2064285714,24023.0270475989,23820.5048987864,23824.99
"1",21594.9428571429,23187.8194522363,23380.9805804466,23253.37
"1",23319.8857142857,26704.40118957,26809.1147818057,27036.69
"1",23321.365,29210.516935675,27578.674518623,27376.37
"1",22638.0303571429,29040.4725058505,29216.4286910853,28856.59
"1",23577.9353571429,34522.3757934005,33909.9711228949,33000.78
"1",23565.5039285714,33552.8538674783,33263.7516327817,32035.03
"1",26509.3928571429,33657.4299424534,35042.5424150731,34046.67
"1",27488.1042857143,37902.2812783874,37959.5015799302,36860.41
"1",29728.5285714286,41058.9743170705,40924.5899821223,39486.04
"1",32005.49,38831.9586239162,40240.5528450014,38240.09
"1",31328.4325,34856.4651165344,35897.2069829735,35544.94
"1",34187.7635714286,33285.8428365627,33686.9201618675,34011.82
"1",38254.57,37988.5368640275,37276.6665750238,37393.13
"1",40056.7310714286,39477.9644715767,39498.7144031525,39158.47
"1",37134.2010714286,34892.6739940468,36120.2247662595,35793.01
"1",34625.8621428572,37120.60376658,36657.2790301395,36632.35
"1",34778.6189285715,35913.115522747,36153.2183668159,36020.13
"1",38017.6917857143,35550.9881548352,35647.4145064017,35538.98
"1",38017.0742857143,30287.5040460502,30967.2753475661,30797.88
"1",36257.5478571429,32927.8250892428,32086.9299724523,32276.84
"1",37265.4628571429,32105.4999927172,32220.7979346523,32243.26
"1",36432.2167857143,32562.2061803341,32634.9183397783,32541.8
"1",34258.4475,30294.5938659336,30652.1089091379,30419.17
"1",31343.8428571429,33447.7453254615,33186.9662604296,33403.17
"1",32502.8517857143,32438.5877541515,33328.534453582,33136.46
"1",32214.9221428572,33553.9106954979,33682.6010305282,33522.9
"1",31989.5846428572,35094.3765694333,35536.394114184,35529.66
"1",31164.9146428572,36777.1144144858,37803.0467460047,37676.25
"1",32941.4260714286,36684.2500230097,37488.7360142971,37002.09
"1",32818.4896428572,38630.3067072618,39108.9657494865,38928.1
"1",34467.6385714286,45655.2665597941,46467.9265053415,46364.3
"1",35758.2810714286,46191.0559551423,48088.6098295861,46589.58
"1",36035.0403571429,44916.7247846574,45678.2656251435,44878.17
"1",36587.4385714286,48025.9870678068,48599.2088943392,48013.38
"1",40544.0460714286,48482.4506619009,49352.6901154139,48720.37
"1",46118.7871428572,47876.024722227,48644.828792722,47951.85
"1",45864.5407142857,49262.1960879571,49457.2350245135,49160.1
"1",45763.7614285715,52024.3806167216,52148.0964361545,52118.23
"1",48022.1582142857,51106.3424755756,52382.7066204127,51608.15
"1",48617.9060714286,57718.0817229555,57506.5648532951,57487.86
"1",47457.4096428572,54622.1566543457,55976.7412562551,54123.4
"1",48359.5007142858,49508.0550169743,49623.9740472843,48880.43
"1",51854.7239285715,51849.9486430304,50435.4830462572,50624.84
"1",53477.9717857143,46762.8965076396,47151.0214545786,46800.42
"1",57206.1614285715,45510.3016683134,44934.806243851,45113.92
"1",53966.9257142858,49744.4266725758,49032.6410945112,49618.43
"1",49843.95,47682.924901768,48703.3663453874,48356.04
"1",49766.6557142857,50440.5758825007,50530.0356962552,50477.7
"1",45818.7289285715,48380.8314324492,48896.5663774905,48448.91
"1",46087.0571428572,50676.328707665,51067.7536440101,51169.7
"1",49500.7678571429,51697.180430941,52389.9651702839,52299.33
"1",48912.7139285715,54218.0277825873,54964.6010091579,54881.52
"1",49684.8964285715,55751.3151213111,56339.8903274497,55997.23
"1",48593.8021428572,57492.5461371467,58119.876304101,57764
"1",50989.8771428572,59002.5118699878,59609.9409727429,59133.47
"1",51986.6435714286,56377.6615242107,56642.3754926001,55754.72
"1",54752.4689285715,56573.1902241095,56951.8991357513,56872.38
"1",56818.4025,58258.5508544221,58912.6647716241,58913
"1",58197.9432142857,57660.4218952904,58174.9420331148,57665.9
"1",58051.6464285715,57301.790700485,57728.5533846398,57411.17
"1",55497.4196428572,54991.7697140759,54831.9013668156,54204.96
"1",57480.52,54436.4919196164,54478.1280739672,54477.46
"1",58973.7346428572,52819.231564275,52779.071988774,52508.23
"1",57922.4807142858,50825.8284049818,51499.4793942827,51415.92
"1",57549.0000000001,54648.5649567453,55410.9143146947,55783.71
"1",54888.5507142858,57989.2673180747,57784.2855250787,57627.67
"1",53776.0067857143,58941.4011152256,59029.7419323398,58730.13
"1",51426.3303571429,58765.3951260755,59173.0822267841,58735.25
"1",51809.1278571429,59101.7672113553,59358.4300451794,59054.1
"1",55844.0157142858,57891.3913442983,58416.2816449888,58020.46
"1",57556.1289285714,55766.1528129686,56363.9683223254,55947.27
"1",59058.2985714286,58379.4895156548,58005.6152394626,58048.59
"1",59441.3360714286,59546.2656369648,60040.107967628,59964.87
"1",58851.5603571429,59534.7603487636,60190.1721230046,59834.74
"1",57474.8439285715,63827.9208197243,63482.1351684618,63554.44
"1",56004.6285714286,63068.1422569491,63378.9196894885,62969.12
"1",57908.3632142857,63223.9136045557,63568.8314515153,63252.63
"1",58743.7407142858,56006.1141623606,57358.3513969282,56251.48
"1",60483.3371428572,55112.0981974695,55818.2247076205,55703.14
"1",64495.8067857143,56551.985937793,56531.0088310312,56507.91
"1",63809.055,53653.9204277434,54245.6510953573,53808.8
"1",61743.2464285714,51689.6941415138,52015.6629058254,51731.71
"1",56139.5967857143,48622.4203582544,49326.3114985016,49075.58
"1",57062.8482142858,54294.1182196181,53674.6771404033,54056.64
"1",56810.8310714286,54810.1298624876,55273.9521963977,55071.46
"1",53085.6839285715,54829.0228906838,55268.6167381879,54884.1
"1",50261.5664285714,53589.5522498157,53980.4278045239,53584.15
"1",50235.6871428572,57192.9673737067,57055.9283227889,57213.33
"1",54024.8010714286,53627.2439046044,54001.9752269493,53241.72
"1",55158.6317857143,56236.5141360509,57190.5239261668,57473.23
"1",54588.9128571429,57023.829060245,56824.2381259365,56428.16
"1",54393.5789285715,57737.7656805506,58341.065778077,58280.73
"1",55792.0621428572,56654.3159470149,56484.1371625941,55883.5
"1",53974.8289285715,56307.3668853285,56898.3617046855,56750
"1",56534.8214285715,51219.7695485119,50270.2189778825,49007.09
"1",57052.1353571429,47722.3568151639,49610.0721874154,49702.27
"1",58485.6442857143,47375.4911096763,46773.5972663276,46441.64
"1",56740.1864285714,43034.8955341638,43804.7972848508,43596.24
"1",55660.5392857143,42082.8489765738,42756.3072798915,42912.19
"1",49366.2421428572,37291.830317815,37192.6505096534,36964.27
"1",50033.5128571429,37822.4889452423,39948.8538295698,40784.32
"1",46234.9092857143,38298.063767995,35351.4270355248,34754.54
"1",44203.8607142857,34495.9912602793,37893.9633830486,38728.59
"1",42131.6560714286,40384.337666883,38523.7108402217,38410.5
"1",38031.7625,38917.7911267141,39414.0087379498,39266.04
"1",39097.3560714286,39061.887630132,38901.4810423884,38445.29
"1",35265.8328571429,37154.9480109736,37710.1985181783,37310.54
"1",38597.4003571429,36228.5171530366,36841.7765139437,36662.64
"1",38941.4821428572,37078.3456725164,37483.0768009899,37585.24
"1",39545.9292857143,39358.5332988139,39139.7490036473,39188.59
"1",37842.0825,37281.0412627049,36602.8249800746,35816.17
"1",36587.4257142857,32337.2358167223,33901.1184104912,33514.87
"1",37073.1842857143,32344.9635312845,33270.4512318495,33450.19
"1",39098.6735714286,36439.4371290764,36722.7079387821,37338.36
"1",38856.4632142857,37891.6044935996,37076.338664218,36704.57
"1",35112.1089285714,38356.2873421383,39159.1427300189,39066.82
"1",33194.7278571429,40767.861383347,40786.0330713331,40525.8
"1",33861.4503571429,40530.3727847721,40784.5880635849,40188.56
"1",36479.6121428572,39161.3306635132,38818.8264693883,38324.87
"1",36938.6342857143,38239.0010020543,38227.5847209078,38068.04
"1",39376.5182142857,36319.5242135361,35995.7344804165,35592.35
"1",40350.0314285715,31032.2104429698,32044.510537808,31686.55
"1",40327.6582142857,33342.8623393431,32070.804170354,32447.59
"1",39322.1207142857,33760.6721517123,33525.6091150736,33674.66
"1",38178.5667857143,34609.5818916985,34712.8154956122,34639.38
"1",34611.4132142857,34447.5700437849,34913.4777049706,34644.45
"1",31489.2178571429,34416.8145029474,34725.6983625431,34456.67
"1",32677.2071428572,36170.9145089369,35911.2070665423,35847.7
"1",33787.2821428571,34657.7602767113,35426.6946248242,35047.36
"1",34306.5553571429,33210.1227510536,33978.9309469775,33536.88
"1",34716.4357142857,35782.9334147915,35194.6677834295,35309.3
"1",34867.9,33779.7842810119,34134.7444430807,33747.97
"1",35716.9735714286,34117.8837371609,34309.5556311312,34211.01
"1",34707.6217857143,33734.3681706355,34072.2848817724,33839.04
"1",33907.2503571429,32743.8125100623,33194.4290636337,32877.41
"1",35162.1485714286,34415.6012405354,34228.477072855,34227.64
"1",33906.5925,33116.1038434334,33477.10426871,33158.25
"1",34038.5342857143,32686.0554348598,32835.1395677403,32686.56
"1",33640.92,32887.2418700445,32957.4431247144,32814.61
"1",33223.3889285715,31779.7395792854,32014.8413737951,31738.59
"1",34090.5796428572,32182.8408368202,31847.7714037288,31783.49
"1",33105.7778571429,31158.095145513,30950.6321970453,30815.94
"1",32746.8325,30360.8270312921,30031.4011031529,29790.24
"1",33003.68,30890.6184948852,31775.7217745511,32118.06
"1",32050.6253571429,31409.3200806646,32448.3441910099,32297.89
"1",31753.3364285714,34420.8423604154,35353.4719876446,35365.2
"1",30483.7871428572,37992.0025308024,37618.6819816291,37318.14
"1",29965.7389285715,40502.5260236213,39755.1393092992,39405.95
"1",31496.9132142857,41103.7308732506,40474.0186089129,40002.53
"1",32268.7382142857,40258.1886107808,40341.3203722206,40005.93
"1",35329.8689285715,40001.0148551184,40347.3691656351,40000.46
"1",37518.8389285715,39062.6796291787,39317.5339389684,39193.94
"1",39399.6414285715,37641.8032659184,38418.8936848335,38138
"1",40291.865,39517.5424661591,39509.4923283612,39750.14
"1",40392.2896428572,41561.0189889628,40867.3430344473,40882
"1",40091.3535714286,45110.4639843955,43906.4356533865,43816.14
"1",38883.0921428572,48293.7237121079,46673.1765871414,46333.46
"1",37767.3367857143,45910.5281920988,46282.4684999208,45608.37
"1",39173.8089285715,45479.822317342,46016.6835588238,45611.46
"1",41022.0264285715,44011.7399874297,44832.1273569574,44417.78
"1",44651.5146428572,47468.1800938987,46958.6703131801,47056.41
"1",46259.0075,46894.5803398524,46488.0681007934,45982.55
"1",45259.5739285715,44049.5443726867,45049.2598555142,44648.57
"1",45188.6167857143,44682.5730109201,44870.4161977588,44777.86
"1",45442.5971428572,47458.8463237967,46732.1006458581,46734.65
"1",47315.4296428572,50183.8445712577,49444.3124455906,49335.68
"1",45466.4514285715,49346.3561433325,49769.3840657553,49523.5
"1",43829.9417857143,47213.1007642181,48225.299367132,47744.58
"1",44860.3985714286,49494.394517238,49077.8847827998,48972.09
"1",47211.1385714286,46649.8560313885,47380.6062009758,46962.8
"1",49459.9889285715,47154.9700671971,47249.8088306553,47074.77
"1",49326.2078571429,47162.2006365622,47044.9443789518,47155.87
"1",48417.705,49091.1863920487,48882.6314167114,48862.76
"1",48635.6621428572,49241.5432751415,49582.0307047737,49329.01
"1",46988.8014285715,51938.2016725403,51894.7452457392,51769.06
"1",46876.1257142857,52674.0801295132,53027.7244426568,52677.4
"1",46416.7471428572,47243.9308872077,47836.872207113,46809.17
"1",48389.3785714286,48032.948538942,46251.0795818332,46078.38
"1",50504.3935714286,46533.9805023892,46401.5375694367,46368.69
